epoch,train_acc,step,lr-AdamW,train_loss,val_loss,val_acc,test_acc,test_loss
129,1.0,45549,,0.013180006295442581,,,,
129,1.0,45599,,0.011718071065843105,,,,
129,,45629,,,1.2206299304962158,0.7757999897003174,,
,,45630,2.9999999999999997e-05,,,,,
130,1.0,45649,,0.003327465383335948,,,,
130,1.0,45699,,0.005072083789855242,,,,
130,0.9921875,45749,,0.020179998129606247,,,,
130,1.0,45799,,0.003106695134192705,,,,
130,0.9921875,45849,,0.026632456108927727,,,,
130,0.9921875,45899,,0.014336459338665009,,,,
130,1.0,45949,,0.0061748516745865345,,,,
130,,45980,,,1.2209739685058594,0.7797999978065491,,
,,45981,2.9999999999999997e-05,,,,,
131,0.984375,45999,,0.034273602068424225,,,,
131,0.9921875,46049,,0.025406375527381897,,,,
131,1.0,46099,,0.006951483432203531,,,,
131,1.0,46149,,0.002122079487890005,,,,
131,0.9921875,46199,,0.031469669193029404,,,,
131,1.0,46249,,0.009037081152200699,,,,
131,1.0,46299,,0.0055415029637515545,,,,
131,,46331,,,1.2344459295272827,0.7806000113487244,,
,,46332,2.9999999999999997e-05,,,,,
132,1.0,46349,,0.010211363434791565,,,,
132,1.0,46399,,0.0032622870057821274,,,,
132,1.0,46449,,0.001991182565689087,,,,
132,1.0,46499,,0.004060197155922651,,,,
132,1.0,46549,,0.002978115575388074,,,,
132,1.0,46599,,0.007487896829843521,,,,
132,1.0,46649,,0.010988151654601097,,,,
132,,46682,,,1.2325233221054077,0.7739999890327454,,
,,46683,2.9999999999999997e-05,,,,,
133,0.9921875,46699,,0.014086462557315826,,,,
133,0.984375,46749,,0.029192563146352768,,,,
133,0.9921875,46799,,0.023591237142682076,,,,
133,0.9921875,46849,,0.016253050416707993,,,,
133,1.0,46899,,0.008604235015809536,,,,
133,1.0,46949,,0.009762786328792572,,,,
133,0.9765625,46999,,0.06799598783254623,,,,
133,,47033,,,1.2224867343902588,0.7799999713897705,,
,,47034,2.9999999999999997e-05,,,,,
134,1.0,47049,,0.005038353614509106,,,,
134,1.0,47099,,0.007684709969907999,,,,
134,0.9921875,47149,,0.017402738332748413,,,,
134,0.984375,47199,,0.05305580049753189,,,,
134,0.9921875,47249,,0.012540830299258232,,,,
134,0.9921875,47299,,0.014381990768015385,,,,
134,1.0,47349,,0.011469874531030655,,,,
134,,47384,,,1.2166600227355957,0.7807999849319458,,
,,47385,2.9999999999999997e-05,,,,,
135,1.0,47399,,0.003456852165982127,,,,
135,0.9921875,47449,,0.030165914446115494,,,,
135,0.9921875,47499,,0.015578154474496841,,,,
135,1.0,47549,,0.007584805600345135,,,,
135,0.9921875,47599,,0.012341661378741264,,,,
135,1.0,47649,,0.002842319430783391,,,,
135,0.984375,47699,,0.03530191630125046,,,,
135,,47735,,,1.2268661260604858,0.7799999713897705,,
,,47736,2.9999999999999997e-05,,,,,
136,1.0,47749,,0.005069741979241371,,,,
136,0.9921875,47799,,0.01580057665705681,,,,
136,0.9921875,47849,,0.031896669417619705,,,,
136,0.9921875,47899,,0.015362418256700039,,,,
136,0.9921875,47949,,0.015957143157720566,,,,
136,1.0,47999,,0.0029939692467451096,,,,
136,1.0,48049,,0.00445356871932745,,,,
136,,48086,,,1.235042929649353,0.7785999774932861,,
,,48087,2.9999999999999997e-05,,,,,
137,0.9921875,48099,,0.007006025407463312,,,,
137,1.0,48149,,0.0033214683644473553,,,,
137,0.9921875,48199,,0.014324717223644257,,,,
137,1.0,48249,,0.01017292495816946,,,,
137,1.0,48299,,0.004277431406080723,,,,
137,1.0,48349,,0.009063825011253357,,,,
137,1.0,48399,,0.012395027093589306,,,,
137,,48437,,,1.2244880199432373,0.7825999855995178,,
,,48438,2.9999999999999997e-05,,,,,
138,0.984375,48449,,0.04038739204406738,,,,
138,0.9921875,48499,,0.01144680567085743,,,,
138,1.0,48549,,0.008107759058475494,,,,
138,1.0,48599,,0.0035910054575651884,,,,
138,1.0,48649,,0.008710181340575218,,,,
138,1.0,48699,,0.0015006805770099163,,,,
138,1.0,48749,,0.0041301497258245945,,,,
138,,48788,,,1.2413629293441772,0.7817999720573425,,
,,48789,2.9999999999999997e-05,,,,,
139,1.0,48799,,0.008088675327599049,,,,
139,1.0,48849,,0.002986959181725979,,,,
139,1.0,48899,,0.0032541651744395494,,,,
139,1.0,48949,,0.0035263309255242348,,,,
139,1.0,48999,,0.00732549000531435,,,,
139,1.0,49049,,0.004177736584097147,,,,
139,1.0,49099,,0.01085130125284195,,,,
139,,49139,,,1.2313826084136963,0.7807999849319458,,
,,49140,2.9999999999999997e-05,,,,,
140,1.0,49149,,0.003230372676625848,,,,
140,1.0,49199,,0.012077802792191505,,,,
140,1.0,49249,,0.004960875958204269,,,,
140,0.9921875,49299,,0.016499297693371773,,,,
140,1.0,49349,,0.004159171134233475,,,,
140,0.9921875,49399,,0.01620989479124546,,,,
140,1.0,49449,,0.003392297076061368,,,,
140,,49490,,,1.2266184091567993,0.7843999862670898,,
,,49491,2.9999999999999997e-05,,,,,
141,1.0,49499,,0.008897916413843632,,,,
141,0.9921875,49549,,0.06412432342767715,,,,
141,1.0,49599,,0.006126980762928724,,,,
141,0.9921875,49649,,0.008720748126506805,,,,
141,0.9921875,49699,,0.013308071531355381,,,,
141,1.0,49749,,0.001334923435933888,,,,
141,1.0,49799,,0.010031210258603096,,,,
141,,49841,,,1.264009714126587,0.7788000106811523,,
,,49842,2.9999999999999997e-05,,,,,
142,1.0,49849,,0.001676163519732654,,,,
142,1.0,49899,,0.0035493995528668165,,,,
142,1.0,49949,,0.010404095984995365,,,,
142,1.0,49999,,0.00412872014567256,,,,
142,1.0,50049,,0.017901567742228508,,,,
142,1.0,50099,,0.007232480216771364,,,,
142,0.9921875,50149,,0.020427847281098366,,,,
142,,50192,,,1.2658156156539917,0.7796000242233276,,
,,50193,2.9999999999999997e-05,,,,,
143,1.0,50199,,0.010648182593286037,,,,
143,1.0,50249,,0.007529479917138815,,,,
143,0.9921875,50299,,0.012596700340509415,,,,
143,1.0,50349,,0.006607506424188614,,,,
143,1.0,50399,,0.003580394433811307,,,,
143,0.984375,50449,,0.024431683123111725,,,,
143,1.0,50499,,0.00570552796125412,,,,
143,,50543,,,1.2764960527420044,0.774399995803833,,
,,50544,2.9999999999999997e-05,,,,,
144,1.0,50549,,0.0008869950543157756,,,,
144,1.0,50599,,0.0042846426367759705,,,,
144,0.9921875,50649,,0.02313479222357273,,,,
144,1.0,50699,,0.01471882127225399,,,,
144,0.984375,50749,,0.04948965087532997,,,,
144,1.0,50799,,0.007055504713207483,,,,
144,0.984375,50849,,0.023877445608377457,,,,
144,,50894,,,1.272720456123352,0.7752000093460083,,
,,50895,2.9999999999999997e-05,,,,,
145,1.0,50899,,0.004827250260859728,,,,
145,1.0,50949,,0.0015186197124421597,,,,
145,1.0,50999,,0.0027449256740510464,,,,
145,1.0,51049,,0.002736177993938327,,,,
145,0.9921875,51099,,0.013658715412020683,,,,
145,1.0,51149,,0.006895759142935276,,,,
145,1.0,51199,,0.007185450289398432,,,,
145,,51245,,,1.2897194623947144,0.7770000100135803,,
,,51246,2.9999999999999997e-05,,,,,
146,1.0,51249,,0.0017516183434054255,,,,
146,0.984375,51299,,0.04731874167919159,,,,
146,1.0,51349,,0.0022327564656734467,,,,
146,0.9921875,51399,,0.007844830863177776,,,,
146,1.0,51449,,0.0040543051436543465,,,,
146,1.0,51499,,0.003561635734513402,,,,
146,1.0,51549,,0.005783190485090017,,,,
146,,51596,,,1.290331482887268,0.7785999774932861,,
,,51597,2.9999999999999997e-05,,,,,
147,1.0,51599,,0.00894693098962307,,,,
147,1.0,51649,,0.009882476180791855,,,,
147,1.0,51699,,0.0027335574850440025,,,,
147,0.9921875,51749,,0.014186963438987732,,,,
147,0.9765625,51799,,0.03240014985203743,,,,
147,1.0,51849,,0.002150279236957431,,,,
147,0.9921875,51899,,0.018494313582777977,,,,
147,,51947,,,1.2937984466552734,0.7767999768257141,,
,,51948,2.9999999999999997e-05,,,,,
148,1.0,51949,,0.0077508543618023396,,,,
148,1.0,51999,,0.007097718771547079,,,,
148,1.0,52049,,0.0067430357448756695,,,,
148,1.0,52099,,0.007459833286702633,,,,
148,0.984375,52149,,0.0313710980117321,,,,
148,1.0,52199,,0.005048537161201239,,,,
148,1.0,52249,,0.0023877634666860104,,,,
148,,52298,,,1.2680104970932007,0.7764000296592712,,
,,52299,2.9999999999999997e-05,,,,,
149,0.984375,52299,,0.024623800069093704,,,,
149,0.984375,52349,,0.036226868629455566,,,,
149,0.9921875,52399,,0.01846712827682495,,,,
149,0.984375,52449,,0.03955380991101265,,,,
149,1.0,52499,,0.002912060357630253,,,,
149,1.0,52549,,0.01339574996381998,,,,
149,1.0,52599,,0.0024027624167501926,,,,
149,0.9921875,52649,,0.020087914541363716,,,,
149,,52649,,,1.2887550592422485,0.7781999707221985,,
,,52650,3e-06,,,,,
150,1.0,52699,,0.010627854615449905,,,,
150,0.9921875,52749,,0.024266459047794342,,,,
150,0.9921875,52799,,0.011903248727321625,,,,
150,1.0,52849,,0.005841263569891453,,,,
150,1.0,52899,,0.0016974429599940777,,,,
150,0.9921875,52949,,0.011253176257014275,,,,
150,1.0,52999,,0.0012398307444527745,,,,
150,,53000,,,1.2864933013916016,0.7797999978065491,,
,,53001,3e-06,,,,,
151,0.9921875,53049,,0.01608469896018505,,,,
151,1.0,53099,,0.0062539586797356606,,,,
151,0.984375,53149,,0.017972514033317566,,,,
151,1.0,53199,,0.0029055376071482897,,,,
151,0.9921875,53249,,0.021841606125235558,,,,
151,1.0,53299,,0.005495668854564428,,,,
151,1.0,53349,,0.003704717615619302,,,,
151,,53351,,,1.2871826887130737,0.7796000242233276,,
,,53352,3e-06,,,,,
152,1.0,53399,,0.004661151673644781,,,,
152,1.0,53449,,0.00994823407381773,,,,
152,0.9921875,53499,,0.027433384209871292,,,,
152,0.9921875,53549,,0.011131885461509228,,,,
152,0.9921875,53599,,0.017757762223482132,,,,
152,0.984375,53649,,0.03610978648066521,,,,
152,1.0,53699,,0.0018820541445165873,,,,
152,,53702,,,1.285688042640686,0.7788000106811523,,
,,53703,3e-06,,,,,
153,1.0,53749,,0.0030320885125547647,,,,
153,1.0,53799,,0.005585494451224804,,,,
153,1.0,53849,,0.001364806666970253,,,,
153,1.0,53899,,0.0027060643769800663,,,,
153,0.984375,53949,,0.01953679695725441,,,,
153,1.0,53999,,0.0010410879040136933,,,,
153,1.0,54049,,0.010467153042554855,,,,
153,,54053,,,1.2864314317703247,0.777999997138977,,
,,54054,3e-06,,,,,
154,1.0,54099,,0.0007017229218035936,,,,
154,0.9921875,54149,,0.018508443608880043,,,,
154,0.9921875,54199,,0.007544336840510368,,,,
154,1.0,54249,,0.004459759220480919,,,,
154,1.0,54299,,0.0015574343269690871,,,,
154,1.0,54349,,0.003961306530982256,,,,
154,0.9921875,54399,,0.019986895844340324,,,,
154,,54404,,,1.2854517698287964,0.7793999910354614,,
,,54405,3e-06,,,,,
155,1.0,54449,,0.0037144275847822428,,,,
155,1.0,54499,,0.001773722586221993,,,,
155,0.9921875,54549,,0.008629302494227886,,,,
155,0.9921875,54599,,0.013978742994368076,,,,
155,0.9921875,54649,,0.020247915759682655,,,,
155,0.9921875,54699,,0.011637444607913494,,,,
155,1.0,54749,,0.0016306292964145541,,,,
155,,54755,,,1.2883350849151611,0.7784000039100647,,
,,54756,3e-06,,,,,
156,0.9921875,54799,,0.019747961312532425,,,,
156,1.0,54849,,0.003372292034327984,,,,
156,1.0,54899,,0.0023433149326592684,,,,
156,1.0,54949,,0.005034339148551226,,,,
156,1.0,54999,,0.0023677705321460962,,,,
156,1.0,55049,,0.005158107727766037,,,,
156,0.984375,55099,,0.020679496228694916,,,,
156,,55106,,,1.285870909690857,0.7796000242233276,,
,,55107,3e-06,,,,,
157,1.0,55149,,0.010438462719321251,,,,
157,0.9921875,55199,,0.04149973392486572,,,,
157,1.0,55249,,0.007118096575140953,,,,
157,1.0,55299,,0.001587049919180572,,,,
157,1.0,55349,,0.006708560977131128,,,,
157,0.9921875,55399,,0.017955590039491653,,,,
157,1.0,55449,,0.005256180185824633,,,,
157,,55457,,,1.2857412099838257,0.777999997138977,,
,,55458,3e-06,,,,,
158,1.0,55499,,0.0029187402687966824,,,,
158,1.0,55549,,0.005176614038646221,,,,
158,1.0,55599,,0.007828451693058014,,,,
158,1.0,55649,,0.005561613943427801,,,,
158,0.9921875,55699,,0.026829777285456657,,,,
158,1.0,55749,,0.007679634727537632,,,,
158,1.0,55799,,0.00604980019852519,,,,
158,,55808,,,1.285538911819458,0.777999997138977,,
,,55809,3e-06,,,,,
159,0.9921875,55849,,0.006939077749848366,,,,
159,1.0,55899,,0.014440744183957577,,,,
159,0.9921875,55949,,0.013589905574917793,,,,
159,1.0,55999,,0.0015373207861557603,,,,
159,1.0,56049,,0.0028137722983956337,,,,
159,1.0,56099,,0.0039762770757079124,,,,
159,1.0,56149,,0.0024613828863948584,,,,
159,,56159,,,1.2836363315582275,0.7767999768257141,,
,,56160,3e-06,,,,,
160,0.984375,56199,,0.04479305446147919,,,,
160,1.0,56249,,0.003843168495222926,,,,
160,0.9921875,56299,,0.015358731150627136,,,,
160,1.0,56349,,0.003245430998504162,,,,
160,1.0,56399,,0.005154519807547331,,,,
160,0.9921875,56449,,0.00823504850268364,,,,
160,0.984375,56499,,0.035330671817064285,,,,
160,,56510,,,1.2838859558105469,0.7770000100135803,,
,,56511,3e-06,,,,,
161,1.0,56549,,0.008361789397895336,,,,
161,0.984375,56599,,0.025584377348423004,,,,
161,1.0,56649,,0.0021582022309303284,,,,
161,1.0,56699,,0.004287951625883579,,,,
161,1.0,56749,,0.008654353208839893,,,,
161,0.9921875,56799,,0.012659085914492607,,,,
161,1.0,56849,,0.0027231897693127394,,,,
161,,56861,,,1.2838855981826782,0.7778000235557556,,
,,56862,3e-06,,,,,
162,1.0,56899,,0.006688358727842569,,,,
162,1.0,56949,,0.004908678587526083,,,,
162,1.0,56999,,0.0045491294004023075,,,,
162,1.0,57049,,0.004377233330160379,,,,
162,1.0,57099,,0.002576438942924142,,,,
162,1.0,57149,,0.0038164544384926558,,,,
162,1.0,57199,,0.002915194258093834,,,,
162,,57212,,,1.2892189025878906,0.7757999897003174,,
,,57213,3e-06,,,,,
163,1.0,57249,,0.0016499522607773542,,,,
163,1.0,57299,,0.012678585015237331,,,,
163,0.9921875,57349,,0.014099334366619587,,,,
163,0.984375,57399,,0.027074813842773438,,,,
163,1.0,57449,,0.008345106616616249,,,,
163,0.9921875,57499,,0.021715160459280014,,,,
163,1.0,57549,,0.0032700286246836185,,,,
163,,57563,,,1.2888667583465576,0.7778000235557556,,
,,57564,3e-06,,,,,
164,1.0,57599,,0.0007050859276205301,,,,
164,1.0,57649,,0.0024320431984961033,,,,
164,1.0,57699,,0.007386078592389822,,,,
164,1.0,57749,,0.006174878682941198,,,,
164,1.0,57799,,0.005280354060232639,,,,
164,1.0,57849,,0.004290953278541565,,,,
164,1.0,57899,,0.005111808888614178,,,,
164,,57914,,,1.2868319749832153,0.777999997138977,,
,,57915,3e-06,,,,,
165,1.0,57949,,0.004454585257917643,,,,
165,1.0,57999,,0.010440618731081486,,,,
165,1.0,58049,,0.0017476725624874234,,,,
165,1.0,58099,,0.002281318884342909,,,,
165,0.984375,58149,,0.030081482604146004,,,,
165,1.0,58199,,0.0018746658461168408,,,,
165,1.0,58249,,0.005319138057529926,,,,
165,,58265,,,1.2846685647964478,0.7770000100135803,,
,,58266,3e-06,,,,,
166,1.0,58299,,0.00334723643027246,,,,
166,1.0,58349,,0.004896839149296284,,,,
166,1.0,58399,,0.005222582258284092,,,,
166,1.0,58449,,0.005682419054210186,,,,
166,0.9921875,58499,,0.010842383839190006,,,,
166,1.0,58549,,0.00382793671451509,,,,
166,1.0,58599,,0.006502061616629362,,,,
166,,58616,,,1.2852818965911865,0.7778000235557556,,
,,58617,3e-06,,,,,
167,1.0,58649,,0.0010070448042824864,,,,
167,1.0,58699,,0.0060914563946425915,,,,
167,0.984375,58749,,0.039596784859895706,,,,
167,1.0,58799,,0.003553065238520503,,,,
167,0.984375,58849,,0.021348867565393448,,,,
167,1.0,58899,,0.00341216498054564,,,,
167,1.0,58949,,0.004735967144370079,,,,
167,,58967,,,1.2828408479690552,0.7788000106811523,,
,,58968,3e-06,,,,,
168,1.0,58999,,0.003098462475463748,,,,
168,1.0,59049,,0.005051585379987955,,,,
168,0.9921875,59099,,0.016174618154764175,,,,
168,1.0,59149,,0.002238544635474682,,,,
168,1.0,59199,,0.0008919198298826814,,,,
168,1.0,59249,,0.013140758499503136,,,,
168,1.0,59299,,0.0008722231141291559,,,,
168,,59318,,,1.2875051498413086,0.7781999707221985,,
,,59319,3e-06,,,,,
169,0.984375,59349,,0.060580093413591385,,,,
169,1.0,59399,,0.0018522331956773996,,,,
169,1.0,59449,,0.007972580380737782,,,,
169,1.0,59499,,0.0015965689672157168,,,,
169,0.9921875,59549,,0.05826221778988838,,,,
169,0.9921875,59599,,0.008810725063085556,,,,
169,1.0,59649,,0.003266933374106884,,,,
169,,59669,,,1.2858564853668213,0.7797999978065491,,
,,59670,3e-06,,,,,
170,0.9921875,59699,,0.016336526721715927,,,,
170,0.9921875,59749,,0.012337211519479752,,,,
170,0.9921875,59799,,0.029550272971391678,,,,
170,1.0,59849,,0.001442480948753655,,,,
170,0.984375,59899,,0.037954218685626984,,,,
170,1.0,59949,,0.0009347973391413689,,,,
170,0.9921875,59999,,0.018201731145381927,,,,
170,,60020,,,1.2874693870544434,0.7788000106811523,,
,,60021,3e-06,,,,,
171,0.9921875,60049,,0.017433438450098038,,,,
171,1.0,60099,,0.004003867506980896,,,,
171,1.0,60149,,0.005581879522651434,,,,
171,1.0,60199,,0.0010532648302614689,,,,
171,1.0,60249,,0.008417751640081406,,,,
171,1.0,60299,,0.0014859309885650873,,,,
171,1.0,60349,,0.007361335679888725,,,,
171,,60371,,,1.2883692979812622,0.7796000242233276,,
,,60372,3e-06,,,,,
172,1.0,60399,,0.004591382574290037,,,,
172,1.0,60449,,0.007269422523677349,,,,
172,1.0,60499,,0.0004746539634652436,,,,
172,1.0,60549,,0.0045756264589726925,,,,
172,1.0,60599,,0.0012577885063365102,,,,
172,1.0,60649,,0.00489250011742115,,,,
172,0.9921875,60699,,0.009138192981481552,,,,
172,,60722,,,1.2880170345306396,0.7793999910354614,,
,,60723,3e-06,,,,,
173,1.0,60749,,0.002337988233193755,,,,
173,1.0,60799,,0.002719223964959383,,,,
173,1.0,60849,,0.0014160933205857873,,,,
173,1.0,60899,,0.0036194841377437115,,,,
173,1.0,60949,,0.0022521179635077715,,,,
173,0.9921875,60999,,0.01708189770579338,,,,
173,1.0,61049,,0.00608636811375618,,,,
173,,61073,,,1.289823293685913,0.7775999903678894,,
,,61074,3e-06,,,,,
174,0.9921875,61099,,0.0181216299533844,,,,
174,1.0,61149,,0.000711412460077554,,,,
174,1.0,61199,,0.0013471904676407576,,,,
174,1.0,61249,,0.0032035966869443655,,,,
174,1.0,61299,,0.0019024339271709323,,,,
174,1.0,61349,,0.00266351574100554,,,,
174,1.0,61399,,0.004928861279040575,,,,
174,,61424,,,1.2899746894836426,0.7788000106811523,,
,,61425,3e-06,,,,,
175,0.9921875,61449,,0.012119433842599392,,,,
175,1.0,61499,,0.0032829379197210073,,,,
175,1.0,61549,,0.007292778696864843,,,,
175,1.0,61599,,0.0030955947004258633,,,,
175,0.9921875,61649,,0.03784527629613876,,,,
175,0.9921875,61699,,0.050264641642570496,,,,
175,1.0,61749,,0.006460811942815781,,,,
175,,61775,,,1.289228081703186,0.7767999768257141,,
,,61776,3e-06,,,,,
176,1.0,61799,,0.0047841742634773254,,,,
176,0.9921875,61849,,0.012033240869641304,,,,
176,1.0,61899,,0.006281240377575159,,,,
176,0.9921875,61949,,0.013827135786414146,,,,
176,1.0,61999,,0.0035677659325301647,,,,
176,1.0,62049,,0.005433183629065752,,,,
176,1.0,62099,,0.011889688670635223,,,,
176,,62126,,,1.290480613708496,0.7796000242233276,,
,,62127,3e-06,,,,,
177,1.0,62149,,0.001305583049543202,,,,
177,1.0,62199,,0.0030530611984431744,,,,
177,0.9921875,62249,,0.03272678703069687,,,,
177,1.0,62299,,0.0014969906769692898,,,,
177,1.0,62349,,0.0019313531229272485,,,,
177,0.984375,62399,,0.054218243807554245,,,,
177,1.0,62449,,0.0052289715968072414,,,,
177,,62477,,,1.2934200763702393,0.7784000039100647,,
,,62478,3e-06,,,,,
178,1.0,62499,,0.003045951249077916,,,,
178,1.0,62549,,0.0015383216086775064,,,,
178,1.0,62599,,0.0012572779087349772,,,,
178,0.9921875,62649,,0.011244907043874264,,,,
178,1.0,62699,,0.0030478062108159065,,,,
178,1.0,62749,,0.007741130422800779,,,,
178,0.9921875,62799,,0.008246148005127907,,,,
178,,62828,,,1.295535922050476,0.7789999842643738,,
,,62829,3e-06,,,,,
179,1.0,62849,,0.0020133010111749172,,,,
179,0.984375,62899,,0.03122083656489849,,,,
179,1.0,62949,,0.003157739993184805,,,,
179,1.0,62999,,0.003168285358697176,,,,
179,1.0,63049,,0.008904238231480122,,,,
179,0.9921875,63099,,0.013598769903182983,,,,
179,1.0,63149,,0.0035363673232495785,,,,
179,,63179,,,1.2934918403625488,0.7789999842643738,,
180,,63180,,,,,0.7843999862670898,1.2266184091567993
180,,63180,,,,,0.7833999991416931,1.2201160192489624
